wf_id,poly_Acres_AutoCalc,irwin_InitialLatitude,irwin_InitialLongitude,rain_acumm,mean,count
8183,3.93437787539165,44.16904,-106.6125,8.0,80.21428571428571,1.0
8185,2.80611765031482,46.00092,-119.0263,201.0,64.84142857142857,1.0
8187,810.179160717622,41.16761,-123.4073,1440.0,67.92857142857143,2.0
8188,3.15672362222258,39.34665,-108.1643,91.0,52.58,1.0
8189,42.1859406069475,41.91943,-121.486,13.0,77.92857142857143,5.0
8190,10.865803818776,40.534317,-121.9601,525.0,71.07000000000001,3.0
8195,30483.307737948,33.55111,-109.0923,0.0,61.83857142857143,1.0
8197,2.65969420395394,45.30304,-106.4045,97.0,83.14714285714285,4.0
8198,1.30343979666514,44.20309,-85.89137,841.0,73.13,1.0
8199,7.45767468800816,38.75455,-119.529,0.0,85.93571428571428,2.0
8200,141.983540473993,33.17887,-86.09264,429.0,62.58,1.0
8206,9.83696230763865,32.562945,-116.824748,111.0,72.88571428571429,1.0
8207,19.3258991561292,41.05372,-111.5298,8.0,49.21230769230769,1.0
8220,1.32427164841099,33.03811,-109.9682,0.0,98.87,12.0
8225,619.575127081123,44.70962,-116.2542,1142.0,43.18,1.0
8226,1.06721681173314,45.92694,-104.09,117.0,89.63857142857144,5.0
8227,53.9109089196003,38.06526,-112.9636,69.0,53.74,2.0
8236,215.460680052102,40.749917,-119.961783,0.0,78.78571428571429,2.0
8238,23.4172474881681,46.13926,-106.9199,18.0,76.07428571428571,1.0
8240,9.23203783898879,44.94103,-106.9441,20.0,95.0,1.0
8248,11.8879983732535,39.62151,-119.7777,5.0,91.33571428571427,10.0
8249,10.4973157306909,46.50603,-112.1389,0.0,70.13000000000001,2.0
8251,155.347338000305,43.01736,-105.6987,74.0,93.71428571428572,11.0
8260,27.7861950455033,32.8279,-114.4767,0.0,98.26571428571428,12.0
8261,65.459336706342,31.04304,-93.09541,87.0,96.14428571428572,14.0
8264,5.73726389802404,30.95728,-88.82251,360.0,69.42999999999999,2.0
8265,136.618907921943,46.34033,-105.2061,170.0,79.655,3.0
8272,44.7086988083572,37.91911,-105.1418,48.0,71.77,2.0
8274,9.17867861872147,44.85553,-116.8306,43.0,86.01285714285714,4.0
8277,66.5688236819093,40.09866,-108.2446,297.0,77.21384615384615,2.0
8286,46892.158900277,47.42427,-106.9512,154.0,43.28285714285715,1.0
8287,1.07237186262195,42.59227,-120.6015,0.0,68.45285714285714,4.0
8296,20.3985453970909,43.47748,-116.036,0.0,96.755,6.0
8297,196.927350058545,47.00646,-105.6514,43.0,86.77142857142857,3.0
8298,130.679005104413,43.57979,-106.1883,33.0,91.18142857142855,9.0
8303,91.7328095326039,35.72634,-92.95882,1258.0,69.41571428571429,1.0
8306,337.393773206776,35.51488,-114.0805,0.0,66.71571428571428,1.0
8308,364.445727111278,35.78954,-114.208,0.0,71.28857142857143,2.0
8311,570.35126933962,32.1055,-103.8104,49.0,85.17714285714285,6.0
8312,295.551681159897,43.61846,-105.7857,84.0,88.36571428571428,4.0
8314,566.492399005372,40.773197,-120.535848,450.0,51.64857142857143,2.0
8315,93.4917099597115,39.580196,-109.38893,101.0,64.91142857142857,1.0
8320,86.2616201647058,36.9885,-108.00865,49.0,90.06285714285715,6.0
8321,2.53387924894245,44.16537,-106.5998,8.0,80.14999999999999,1.0
8322,9.3809157130735,40.62427,-122.46625,1043.0,71.84833333333334,3.0
8328,4.27697845260645,46.74354,-104.5719,19.0,89.36857142857143,5.0
8332,588.186454541563,41.098767,-119.853767,0.0,84.68857142857144,2.0
8333,17.1898097130949,38.711467,-115.049633,20.0,57.151428571428575,1.0
8334,24.9608757080293,31.74835,-109.3513,105.0,93.35428571428572,13.0
8343,12.3578746403163,37.21934,-113.1632,0.0,92.00428571428571,10.0
8344,67.134342557378,37.04198,-112.2,38.0,54.06,1.0
8345,95.4917978423722,37.30508,-113.4868,25.0,62.94714285714286,4.0
8347,17.9240327003991,41.09993,-122.1899,1302.0,73.34857142857143,3.0
8348,11.1166283959233,47.2165,-109.26,33.0,68.84428571428572,3.0
8349,12139.0993815848,66.16812,-151.1882,151.0,43.75714285714286,1.0
8350,345.392918897985,31.20943,-92.59392,122.0,95.15428571428572,14.0
8352,8.19171150891619,43.72405,-103.4116,270.0,73.35571428571428,2.0
8354,3.83708604702581,37.4314,-83.90029,1770.0,73.29384615384615,3.0
8355,179.223694792024,65.09404,-163.0704,456.0,64.41857142857143,1.0
8361,16.1690982621639,33.96801,-112.1689,0.0,93.70142857142856,11.0
8362,124.257215456077,39.38822,-119.8257,25.0,89.58714285714287,7.0
8368,29.4225168605879,33.82234,-111.4749,0.0,111.17428571428572,7.0
8369,92.0830317105048,32.57394,-116.760465,0.0,94.65285714285714,11.0
8370,25.9211512438588,42.83272,-112.3763,43.0,85.28,3.0
8372,64.8431353947695,36.97023,-113.7097,0.0,96.99285714285716,11.0
8375,927.04807881935,41.906833,-114.9125,25.0,74.56714285714285,2.0
8377,3.68727246411009,35.17237,-113.7962,8.0,63.57857142857143,1.0
8378,49.497195971569,38.59827,-113.2822,18.0,51.77,1.0
8384,25.1495901530512,31.517633,-88.9564,913.0,86.64285714285714,3.0
8386,708.978713381441,39.81601,-111.8546,0.0,47.83285714285714,1.0
8387,112.286769744809,31.64777,-92.49886,254.0,94.91,14.0
8388,79.8922886896147,44.04786,-117.1986,0.0,93.52142857142856,11.0
8389,4.91191843309611,39.96364,-112.2356,0.0,75.73857142857142,4.0
8392,3.81899453662496,45.78728,-104.2225,77.0,87.22142857142856,2.0
8394,14.0774705333347,31.009722,-93.196389,467.0,94.64,13.0
8395,119.005600731438,40.16513,-111.9439,33.0,47.098333333333336,2.0
8398,1.33050970243122,44.22233,-103.2605,514.0,80.22714285714287,3.0
8400,81.0286308219102,40.87015,-108.7338,18.0,67.77714285714286,3.0
8404,67.8583891958399,31.38964,-110.4407,112.0,72.06857142857143,1.0
8413,15712.8265120637,45.69437,-106.2425,245.0,53.37538461538462,2.0
8418,28.7646977957216,36.06991,-93.18652,0.0,65.245,1.0
8421,1.88883000674519,43.44281,-105.4296,109.0,89.71571428571428,7.0
8423,431.995068450101,44.63274,-116.4828,15.0,97.16,10.0
8439,60.9904441177045,40.773367,-121.3747,0.0,69.72571428571429,2.0
8440,1.93556143875537,43.57181,-105.3814,5.0,69.05142857142857,3.0
8443,44.9669175112208,31.01568,-93.13986,485.0,96.14428571428572,14.0
8445,2.26184475152643,42.63557,-120.6206,0.0,68.45285714285714,4.0
8450,22.6594039078792,46.38098,-105.1437,170.0,80.71428571428571,3.0
8452,50.5031562226997,43.39272,-111.9603,8.0,86.41142857142857,3.0
8453,1.73944712834897,40.64964,-112.685,19.0,40.19571428571429,1.0
8454,204.331188165343,33.178,-110.8109,61.0,67.63428571428571,2.0
8461,143.079310676726,37.84352,-104.5541,49.0,87.05428571428571,4.0
8464,45.6922238747104,34.56004,-93.4511,1488.0,72.80571428571429,1.0
8466,11641.0356529301,43.88805,-106.4387,24.0,90.34571428571428,9.0
8470,6921.98755357688,37.812167,-119.64655,87.0,70.78857142857143,3.0
8472,14.0364968877724,46.639167,-103.467056,132.0,86.2057142857143,1.0
8474,49.4420729978586,37.07781,-113.1351,0.0,97.59499999999998,10.0
8475,407.720830170959,36.98246,-113.6515,15.0,71.78857142857143,4.0
8477,14690.2401978573,33.54549,-107.3771,0.0,87.92857142857143,1.0
8481,303.303069008187,38.90552,-111.4718,0.0,62.49571428571429,1.0
8489,18.0826364282479,34.02161,-112.3249,33.0,65.70428571428572,1.0
8492,8.52119306689539,44.12773,-107.5735,3.0,90.56428571428572,8.0
8493,80.4742646170431,34.20124,-112.1603,45.0,104.43714285714285,14.0
8495,2.09825792492134,44.979,-116.6103,76.0,72.12857142857142,1.0
8499,5.96464673989208,34.36809,-111.0736,51.0,50.28714285714285,1.0
8501,5.62040988375862,44.41972,-83.57351,165.0,89.915,7.0
8506,19300.3750336233,44.76804,-115.5122,492.0,44.37,1.0
8511,6.07223570038615,37.61438,-109.6476,31.0,69.29142857142857,1.0
8514,4.74357414881323,47.20115,-106.945,112.0,92.44142857142856,8.0
8521,33.5298850245541,46.69801,-107.6068,98.0,56.63142857142857,1.0
8528,2.00056171213218,43.03544,-112.4167,117.0,86.42428571428572,3.0
8531,101.97169378084,45.00359,-106.4855,188.0,81.78999999999999,5.0
8532,44.8802656898138,33.92699,-112.6777,0.0,100.28428571428572,14.0
8541,8460.81979169125,37.9218,-114.072867,0.0,91.09142857142857,6.0
8546,629.329274511714,31.02063,-93.1658,485.0,96.14428571428572,14.0
8549,1.11015669320666,44.29744,-106.2338,31.0,37.56,2.0
8550,21.4651920719868,34.108261,-117.182504,490.0,71.21142857142857,2.0
8551,109.550771099051,46.68354,-119.0058,236.0,68.92769230769231,2.0
8553,5.50738959688541,37.54293,-79.60584,59.0,87.62,3.0
8561,105.05067008521,44.47599,-107.6226,13.0,75.59857142857143,1.0
8562,592.708088313974,43.63769,-105.5847,48.0,88.36571428571428,4.0
8563,2.63088086747935,37.55008,-90.99739,864.0,68.00857142857143,1.0
8564,25.0498588646561,36.2305,-96.08191,0.0,93.32857142857142,13.0
8569,134.220346027327,67.15121,-152.4885,507.0,74.29142857142857,3.0
8571,81.3466720604292,42.98938,-107.3095,51.0,90.48714285714289,6.0
8574,26.4260262611284,37.08071,-113.3067,165.0,69.14571428571428,3.0
8576,8356.72628814787,36.33078,-112.573,3.0,70.78285714285714,5.0
8578,30.0943046339423,39.10454,-109.1955,54.0,55.50571428571429,1.0
8580,175.830020933224,46.89291,-119.2883,13.0,58.23384615384615,1.0
8584,45.2601047033449,32.4415,-110.9171,119.0,81.37142857142858,5.0
8586,5.98492707938199,30.66646,-89.13311,84.0,84.21285714285715,5.0
8592,76.9220555027712,43.28707,-112.0685,226.0,77.97714285714287,1.0
8595,5.37324862204986,39.43,-107.509,104.0,52.78285714285715,1.0
8602,1.11731292532787,48.110556,-102.837222,5.0,77.55999999999999,2.0
8609,1891.69345580794,42.60329,-116.5525,254.0,62.035714285714285,1.0
8611,4.93825095416324,45.12329,-107.3928,228.0,81.21714285714286,2.0
8612,19.5604034967363,44.86544,-117.314,94.0,46.00142857142857,1.0
8615,19.5074209782848,33.30521,-89.1022,537.0,75.98615384615385,1.0
8617,8.23165037500836,41.282783,-107.120583,305.0,73.228,1.0
8618,7.07200647547271,45.36087,-103.7138,348.0,92.59571428571428,10.0
8622,2.51368965653286,47.784117,-107.419267,0.0,88.2242857142857,7.0
8624,372.675059867579,34.24265,-111.5514,206.0,91.97857142857144,10.0
8625,212.63780736439,36.46827,-97.03186,1039.0,92.69857142857144,10.0
8627,2994.46151567769,34.13973,-112.147,0.0,93.98428571428572,11.0
8633,19.8469777309653,43.75642,-85.82025,992.0,65.9057142857143,2.0
8635,1367.07338672203,41.73743,-121.058,178.0,59.205714285714286,1.0
8641,10.1322464602907,47.4648,-115.2892,646.0,64.77714285714286,1.0
8642,7145.65237869641,35.72757,-113.8203,0.0,72.34714285714286,1.0
8643,2401.61734718112,42.8688,-115.5253,86.0,77.4723076923077,3.0
8644,16.8470528270443,40.6128,-112.3035,158.0,87.35,9.0
8646,8422.83708277683,36.41967,-118.4484,256.0,64.07571428571428,1.0
8649,78.5862877286482,35.1743,-84.293117,1001.0,93.80428571428573,11.0
8652,12.1762690204539,45.75002,-106.007,30.0,93.39384615384614,9.0
8657,2.24630138360304,42.97875,-112.743717,31.0,88.01857142857143,4.0
8662,126.029436096455,45.5131,-112.1067,173.0,56.49428571428572,4.0
8663,1.73311067156642,42.64313,-121.8797,0.0,88.71285714285715,5.0
8666,2.79577931905704,43.954133,-85.96755,184.0,64.28714285714285,1.0
8669,58.6526420084297,33.52325,-113.125,0.0,112.57571428571428,14.0
8675,129.995682493761,46.306,-108.8118,18.0,92.40285714285714,10.0
8676,11.4483446346246,38.77638,-119.649,0.0,85.4342857142857,1.0
8677,33.5870256947438,45.06101,-107.4979,302.0,57.54857142857144,1.0
8679,6.44042674088222,45.12915,-104.9601,223.0,92.73714285714286,10.0
8680,23.1078448617085,31.9119,-109.989,5.0,73.07142857142857,1.0
8684,674.473225711508,30.21102,-84.50442,2271.0,89.99857142857142,9.0
8688,3.13671478289722,35.99421,-115.4651,0.0,69.42285714285715,1.0
8692,5.4869490643743,46.83894,-104.467,417.0,87.87714285714286,4.0
8697,132.132038601144,42.9237,-105.7844,74.0,93.71428571428572,11.0
8699,2.06970105098745,42.54961,-120.2866,0.0,81.51285714285714,1.0
8700,4498.89996383729,33.92976,-112.0737,51.0,107.90461538461538,13.0
8704,9.43611699741968,40.6046,-112.393,19.0,40.19571428571429,1.0
8705,1152.9253169563,43.11091,-114.6804,69.0,69.56571428571428,1.0
8707,2.11090059398248,43.7602,-107.958,168.0,77.85571428571428,1.0
8710,205.00176859075,31.59889,-92.4638,254.0,94.91,14.0
8712,6.25189431403557,41.6529,-108.6094,60.0,41.79857142857143,1.0
8713,50.9447381825477,39.49294,-107.1778,253.0,51.362857142857145,1.0
8714,181.763080466397,37.05507,-107.8607,5.0,91.13,7.0
8716,10.3562961955136,40.305959,-122.208289,307.0,64.13285714285715,2.0
8717,45.7737076180581,33.5082,-111.5783,0.0,103.87142857142858,7.0
8718,1248.9242522621,42.50534,-120.5991,0.0,68.45285714285714,4.0
8719,5.37537415497297,47.8737,-94.9782,107.0,71.63428571428571,2.0
8721,1.06084797702265,44.15443,-103.2751,148.0,53.69714285714286,1.0
8723,25.5366144917425,37.22821,-108.7311,9.0,94.57571428571428,12.0
8724,2262.24732920824,37.39961,-113.6406,584.0,52.2,2.0
8725,3.17376442559291,44.4743,-83.89558,112.0,65.76,1.0
8728,1.41144619564216,45.60542,-121.2292,198.0,71.34714285714286,2.0
8729,538.006500445877,30.35775,-84.46095,1493.0,90.14,9.0
8733,67.1993485831766,32.82657,-108.1366,89.0,66.12857142857143,4.0
8734,228.833546036622,40.4565,-122.936,624.0,73.64142857142858,3.0
8735,754.227820555004,37.702317,-114.9427,0.0,68.71571428571428,2.0
8740,66.4053257872854,43.5631,-117.0373,3.0,90.21714285714286,6.0
8741,21.8862152971561,46.9709,-106.01,132.0,86.77142857142857,3.0
8743,3.12594131645977,39.57919,-119.767,3.0,94.70428571428572,12.0
8744,32.8635241313642,34.0876,-112.1427,58.0,97.79,13.0
8745,37.3701194843978,38.77201,-117.9127,41.0,70.85571428571428,2.0
8751,5.53777816273345,48.15862,-91.93974,202.0,68.94142857142857,1.0
8754,48.8992425384484,32.9001,-110.8434,39.0,67.12714285714286,2.0
8756,1.71646389952838,47.153,-104.7218,13.0,68.63714285714285,2.0
8758,1668.44416949423,38.990211,-120.394142,787.0,68.14285714285714,3.0
8761,22.0869277084924,43.69142,-105.3498,13.0,85.52428571428572,4.0
8762,8.64312008815969,39.71493,-106.6915,107.0,48.871428571428574,1.0
8766,1.31935462591566,47.42482,-92.10165,599.0,84.08428571428571,2.0
8769,125.445693801782,46.72635,-105.2672,66.0,90.69285714285716,7.0
8772,9.75669983190843,39.547967,-107.5914,112.0,53.69285714285714,2.0
8774,8.9431008683632,45.24454,-106.0692,416.0,51.35714285714285,2.0
8775,1.40251154157621,65.0,-147.0,694.0,65.5657142857143,1.0
8781,1.46475597948513,46.95394,-106.504,33.0,89.51,4.0
8784,141.292148450139,38.03623,-113.3537,0.0,86.31846153846155,5.0
8785,16.1690037450201,42.83595,-106.5261,145.0,89.78,7.0
8786,28.3840043134023,33.3257,-86.00856,297.0,63.864285714285714,1.0
8790,540.882671608282,36.63961,-113.4343,15.0,59.432857142857145,2.0
8808,62.8524220167612,32.23183,-106.8137,165.0,99.15285714285714,14.0
8812,21.3208632775253,45.58777,-109.9828,151.0,54.567142857142855,1.0
8813,15.9498412616008,31.42948,-111.2854,373.0,100.69571428571427,13.0
8814,54.2600031160062,48.0704,-119.2882,20.0,59.142857142857146,1.0
8815,44.4369730363201,64.993917,-147.691462,21.0,57.58142857142857,2.0
8817,5.6188848353845,40.87225,-117.9405,0.0,98.49714285714286,14.0
8818,97.7583231580315,34.55574,-113.1575,0.0,91.05384615384617,9.0
8819,21.0601164791904,39.475583,-81.1767,331.0,52.364285714285714,1.0
8821,8.73081792592354,37.64529,-109.1805,20.0,86.16714285714286,2.0
8824,1.72918801308802,43.14575,-106.3346,0.0,88.05714285714285,7.0
8829,13.6180629299306,30.04318,-84.97787,3100.0,89.51,9.0
8830,29.0748150790844,37.22769,-113.3487,0.0,92.00428571428571,10.0
8834,3126.86794235173,33.59071,-105.6582,10.0,45.34,1.0
8837,3964.24757932793,34.13454,-112.1454,0.0,103.69142857142856,14.0
8838,471.720243545859,40.602469,-120.46139,0.0,69.13428571428571,1.0
8839,8.91208881836211,42.94976,-114.3083,0.0,69.56571428571428,1.0
8841,22.9768534383411,31.06202,-92.5966,122.0,93.41857142857144,12.0
8842,1.14427869297669,42.83419,-106.5661,122.0,91.70857142857145,10.0
8849,20.8872694818607,36.89903,-90.64674,459.0,84.935,1.0
8850,18372.2703794372,38.85793,-119.6669,0.0,89.97285714285715,7.0
8851,112.1546764351,40.983333,-115.666667,0.0,95.27,12.0
8854,70.9005319348561,32.03535,-109.979,155.0,69.13857142857144,2.0
8857,25.0480196372218,40.06358,-120.2363,467.0,61.92714285714286,3.0
8859,3.47717884001713,40.70211,-112.6758,19.0,40.19571428571429,1.0
8869,590.55275334307,33.53825,-110.7395,18.0,84.35000000000001,2.0
8874,3.5457887836737,43.66487,-104.5524,82.0,93.57285714285716,11.0
8875,1029.38570554955,47.631767,-109.549333,23.0,56.52769230769231,2.0
8880,76.1020388943516,42.20289,-119.0401,30.0,64.21285714285715,3.0
8882,1118.21628938445,39.334444,-114.507222,0.0,68.03142857142858,1.0
8886,4.30352792373359,40.23095,-112.1863,33.0,47.098333333333336,2.0
8887,413.523567942088,40.91618,-123.146,745.0,59.64857142857142,1.0
8891,8.98099646471679,41.68642,-118.2349,0.0,92.6375,6.0
8892,2.44612380541253,43.24189,-116.365,0.0,96.85142857142856,13.0
8893,456.018205316192,33.1936,-111.0526,472.0,74.06428571428572,1.0
8894,2.05021515028964,42.84584,-105.9976,231.0,90.08857142857144,6.0
8904,174.553790318767,40.50385,-120.509617,450.0,51.64857142857143,2.0
8912,16.3128040759541,48.0589,-103.025,0.0,58.081538461538464,1.0
8919,1.32114737129183,46.5044,-112.2601,0.0,70.13000000000001,2.0
8921,13.0723534067662,34.84394,-89.02393,320.0,68.13000000000001,1.0
8923,233.052498261406,44.58627,-119.7037,96.0,62.57714285714286,2.0
8926,561.611722938673,47.7319,-109.9669,23.0,55.63571428571429,1.0
8928,9.29246798057345,32.79776,-105.6064,112.0,65.30428571428571,1.0
8931,21.5071606780642,67.17486,-151.3674,507.0,74.29142857142857,3.0
8935,214.135212676776,31.23489,-92.70963,353.0,95.06428571428572,14.0
8938,23.9645107592357,41.39699,-118.3999,0.0,93.71428571428572,12.0
8940,804.944619407976,31.08661,-89.07159,92.0,61.20285714285715,1.0
8941,50.8474477821148,39.05589,-112.3953,46.0,65.36461538461539,3.0
8942,11649.9041916448,45.05668,-105.7157,130.0,90.41,7.0
8944,6.60215180914399,31.02601,-93.1928,485.0,96.14428571428572,14.0
8946,23.0410143563687,38.57194,-107.2825,76.0,47.54857142857144,1.0
8950,7.88625554288143,44.15579,-106.6398,8.0,80.43285714285715,1.0
8951,110.201435646694,42.80403,-116.469,532.0,67.63428571428571,1.0
8953,84.761224480324,48.09664,-123.7396,1474.0,83.22,5.0
8954,369.424641852111,43.75056,-113.9229,152.0,70.13285714285715,2.0
8957,332.107699198505,35.48569,-98.62312,0.0,81.35857142857142,2.0
8963,482.600409016179,43.93612,-106.4465,0.0,92.01714285714286,9.0
8972,17.0455944389391,32.73421,-114.6152,0.0,113.24,9.0
8979,87.2690984520061,37.06151,-113.6322,161.0,60.285714285714285,1.0
8980,16.0472267882997,37.20434,-108.7289,267.0,89.57428571428571,7.0
8981,200.957238689393,36.98469,-113.5653,15.0,71.78857142857143,4.0
8984,33.0507576585434,40.88891,-117.9092,3.0,98.65142857142855,14.0
8985,527.486314738393,36.87487,-119.3052,0.0,101.64714285714284,14.0
8989,712.535160856058,39.2831,-108.5911,96.0,45.99285714285714,1.0
8991,12.6477151169279,40.87994,-106.6998,25.0,68.85000000000001,1.0
8992,444.964935929394,34.29467,-111.8258,0.0,66.42999999999999,2.0
9001,2109.78492885287,43.03185,-106.9782,0.0,85.57571428571428,6.0
9004,5.67997722241635,44.29783,-105.5378,30.0,91.58,8.0
9006,15.6569635235458,35.24546,-112.0426,0.0,79.34,3.0
9008,43.071170535209,44.55672,-121.1783,64.0,86.17999999999999,3.0
9009,25.8695262636487,46.87617,-119.292,13.0,58.23384615384615,1.0
9013,386.898969765726,38.59772,-112.8858,107.0,82.70857142857143,4.0
9015,116.248315157739,29.48535,-81.79168,196.0,91.05285714285716,9.0
9023,190.379701548859,37.01874,-103.3584,0.0,64.62714285714286,2.0
9024,328.567176929783,33.67056,-107.0189,18.0,62.97272727272728,1.0
9025,2.62895305960013,45.40546,-105.93,127.0,89.44571428571429,5.0
9027,3.26471798639528,43.02627,-105.0785,336.0,90.86,7.0
9028,12.911453924953,46.21471,-105.5307,139.0,49.08142857142857,1.0
9030,2983.80267306121,42.05515,-120.2684,126.0,61.26428571428572,1.0
9031,1788.46526408668,44.16626,-118.1584,1040.0,46.07,1.0
9033,7.94449435429632,38.9459,-108.373267,251.0,80.13714285714286,3.0
9036,349.437533894047,39.70274,-111.7452,0.0,90.61571428571428,11.0
9037,2.12553018477565,61.556323,-149.443767,224.0,64.56428571428572,1.0
9038,8.23517115544622,44.45134,-83.9455,0.0,59.85142857142857,2.0
9039,92.9887662988206,34.11814,-109.4821,51.0,54.71428571428572,2.0
9040,3695.86118288809,44.43858,-117.8392,317.0,49.92714285714286,1.0
9044,41.9710310054969,30.28418,-85.01816,1530.0,87.9157142857143,3.0
9047,48.5124527231389,34.31471,-87.11933,439.0,63.23499999999999,3.0
9051,2.13525893814866,35.8796,-115.2128,0.0,94.16923076923078,12.0
9052,14.5532052808529,35.09539,-120.0573,3.0,82.49,2.0
9054,2.38078019604837,48.13345,-124.269367,1848.0,57.00428571428572,1.0
9055,19.9282814145121,33.26938,-108.7377,559.0,56.83285714285714,2.0
9057,13.2845210656854,39.94581,-119.9385,77.0,65.56142857142858,2.0
9066,4561.8573874255,45.96572,-105.7476,178.0,53.37538461538462,2.0
9067,1.5634440673567,42.59552,-121.7889,0.0,88.71285714285715,5.0
9069,803.451843062632,47.412552,-107.471832,180.0,39.80857142857143,1.0
9070,14.2767252752674,33.51774,-111.4142,0.0,110.3,9.0
9071,41.1463623702008,39.22094,-112.4209,532.0,47.60428571428572,1.0
9075,16.5849412480823,33.527,-111.4529,5.0,113.0,6.0
9078,45.7976168818041,44.61311,-105.823,124.0,87.15714285714286,4.0
9079,28.764211128035,44.82128,-117.3577,761.0,47.66,1.0
9081,9.18800324783053,31.62,-110.6794,859.0,93.34142857142857,12.0
9082,27.142013202771,33.54384,-110.8159,43.0,93.63714285714286,9.0
9086,15.1720202473297,34.79274,-93.95912,374.0,67.35428571428572,1.0
9089,5.00718813074561,37.64294,-91.1325,644.0,83.22285714285715,1.0
9094,1970.28232235049,37.88156,-119.643,129.0,70.78857142857143,3.0
9100,2319.8890583606,32.40935,-109.0732,132.0,64.28153846153846,1.0
9106,44.0600811935366,33.6776,-111.5009,0.0,103.14,9.0
9108,198.187129382397,42.859,-115.2336,92.0,77.4723076923077,3.0
9109,19.7456366712839,30.33408,-84.4537,1642.0,91.36142857142856,10.0
9110,1.08650648413384,34.47855,-118.2994,0.0,81.5,5.0
9111,5.15125392455734,34.36559,-117.6865,18.0,68.70571428571428,2.0
9113,403.821530572227,38.70082,-113.2652,0.0,76.48571428571428,1.0
9114,135.127810258271,43.52775,-116.0872,0.0,96.755,6.0
9119,61.1645683071079,43.77619,-103.4282,97.0,70.36571428571429,2.0
9120,1.23502964300636,40.32559,-118.3275,15.0,99.23,14.0
9121,81.8333580797339,34.52262,-117.1553,0.0,79.42999999999999,2.0
9123,646.325665184197,25.53334,-80.8617,202.0,92.71142857142856,13.0
9129,1978.3646217484,39.87539,-112.0014,48.0,46.06333333333333,1.0
9132,1.70462731441305,42.71994,-117.714,105.0,73.78285714285714,4.0
9138,57.7159576903215,40.6301,-122.970933,832.0,79.57857142857144,4.0
9141,22.0959483565921,37.312383,-108.634185,20.0,94.92285714285715,12.0
9144,47.4343642933048,26.04055,-81.2841,302.0,89.05999999999999,4.0
9149,3.6235420323738,33.03068,-104.96509,0.0,85.73,3.0
9150,9.55634659566514,46.896389,-103.860278,36.0,87.22142857142856,4.0
9154,2.78737137308883,44.17741,-105.9052,28.0,36.61384615384616,1.0
9158,20.563897469532,31.03297,-93.1735,485.0,96.14428571428572,14.0
9159,87.8935361459682,25.37623,-80.77198,128.0,93.62428571428572,14.0
9160,24.9029337170454,43.32515,-112.5806,0.0,89.6,6.0
9161,312.0953486595,42.28436,-118.4773,115.0,55.57714285714286,1.0
9166,4.98659426558195,43.283,-115.8841,15.0,94.42142857142858,9.0
9171,168.422478530578,32.29486,-110.6657,0.0,62.85285714285715,1.0
9179,11.3964633631772,34.21422,-87.37373,483.0,59.785714285714285,1.0
9180,1.46346139138187,33.89066,-112.6685,0.0,99.84714285714288,14.0
9181,1.74926946675282,43.00555,-106.1489,30.0,87.24714285714286,4.0
9185,32.1995605843215,41.049667,-114.205167,5.0,81.57714285714287,1.0
9187,83.4790386311748,33.96796,-112.1555,0.0,92.46714285714286,10.0
9195,14.5616182250397,42.97173,-115.7707,0.0,96.83857142857144,11.0
9198,1356.36982669077,46.33973,-106.5092,38.0,89.8442857142857,6.0
9207,251.708584379935,42.84384,-105.9949,231.0,90.08857142857144,6.0
9209,176.96562227503,67.34972,-151.5793,507.0,74.29142857142857,3.0
9212,35.3513549776381,44.18062,-107.62227,198.0,78.42857142857143,2.0
9216,4.3654534750569,29.04167,-81.50479,716.0,87.29857142857144,4.0
9220,96.3830747059695,39.61711,-119.3071,8.0,76.73818181818181,1.0
9221,26.3136124324303,31.41372,-110.7151,0.0,98.54857142857144,13.0
9227,12.290455426777,43.75876,-102.4276,308.0,87.41428571428571,5.0
9228,39.9154111966108,30.31767,-84.54273,500.0,90.64142857142858,9.0
9233,3.67467672222176,34.51605,-93.43451,404.0,74.06428571428572,3.0
9240,6.38596354460619,44.39029,-106.3731,272.0,88.36571428571429,5.0
9242,149.470478058735,43.08886,-112.6839,23.0,85.71714285714286,3.0
9248,2.76924331614327,44.52597,-105.2332,6.0,87.92857142857143,6.0
9251,5.35344339619714,42.8797,-115.4684,86.0,77.4723076923077,3.0
9252,8229.77143493956,45.84639,-110.9109,889.0,49.57571428571429,1.0
9254,2712.0644457747,32.86116,-110.536,74.0,63.21857142857143,1.0
9256,1.45676663787166,42.04112,-112.8759,10.0,66.55714285714286,1.0
9257,2.49202337999478,44.564194,-84.338611,71.0,68.00571428571429,1.0
9258,1546.28358367743,42.84056,-112.4018,49.0,95.27,14.0
9262,4.58137809473818,29.14178,-81.89296,564.0,88.14714285714285,5.0
9263,1954.3397988556,38.44794,-96.56443,36.0,86.50142857142858,4.0
9264,102.591292871257,31.47582,-111.3065,373.0,100.33571428571427,13.0
9267,11.9876839702736,45.66299,-107.6543,155.0,72.64285714285714,1.0
9268,5.04269932275377,34.49203,-119.7953,0.0,93.57285714285716,10.0
9269,3.75761028622855,25.909,-81.28644,1432.0,90.92428571428572,9.0
9273,1.25330062287639,30.934,-89.3072,0.0,68.55857142857143,1.0
9274,42.0334554318608,34.35934,-94.04272,575.0,62.92285714285715,1.0
9278,318.918002935665,41.79016,-120.7292,51.0,64.67142857142856,2.0
9279,150.508704815151,42.81029,-118.747,151.0,53.19571428571429,2.0
